,Language,Time
144,en2ta,0.008112351099650065
145,en2ta,0.008112351099650065
146,en2ta,0.008112351099650065
147,en2ta,0.008112351099650065
148,en2ta,0.008112351099650065
149,en2ta,0.008112351099650065
150,en2ta,0.3989330530166626
151,en2ta,0.3989330530166626
152,en2ta,0.3989330530166626
153,en2ta,0.3989330530166626
154,en2ta,0.3989330530166626
155,en2ta,0.3989330530166626
156,en2ta,0.00976574420928955
157,en2ta,0.00976574420928955
158,en2ta,0.00976574420928955
159,en2ta,0.00976574420928955
160,en2ta,0.00976574420928955
161,en2ta,0.00976574420928955
162,en2ta,0.008353869120279947
163,en2ta,0.008353869120279947
164,en2ta,0.008353869120279947
165,en2ta,0.008353869120279947
166,en2ta,0.008353869120279947
167,en2ta,0.008353869120279947
168,en2ta,0.007931947708129883
169,en2ta,0.007931947708129883
170,en2ta,0.007931947708129883
171,en2ta,0.007931947708129883
172,en2ta,0.007931947708129883
173,en2ta,0.007931947708129883
174,en2ta,0.07601745923360188
175,en2ta,0.07601745923360188
176,en2ta,0.07601745923360188
177,en2ta,0.07601745923360188
178,en2ta,0.07601745923360188
179,en2ta,0.07601745923360188
180,en2ta,0.008614500363667807
181,en2ta,0.008614500363667807
182,en2ta,0.008614500363667807
183,en2ta,0.008614500363667807
184,en2ta,0.008614500363667807
185,en2ta,0.008614500363667807
186,en2ta,0.008035778999328613
187,en2ta,0.008035778999328613
188,en2ta,0.008035778999328613
189,en2ta,0.008035778999328613
190,en2ta,0.008035778999328613
191,en2ta,0.008035778999328613
192,en2ta,0.35037092367808026
193,en2ta,0.35037092367808026
194,en2ta,0.35037092367808026
195,en2ta,0.35037092367808026
196,en2ta,0.35037092367808026
197,en2ta,0.35037092367808026
198,en2ta,0.013574639956156412
199,en2ta,0.013574639956156412
200,en2ta,0.013574639956156412
201,en2ta,0.013574639956156412
202,en2ta,0.013574639956156412
203,en2ta,0.013574639956156412
204,en2ta,0.007971405982971191
205,en2ta,0.007971405982971191
206,en2ta,0.007971405982971191
207,en2ta,0.007971405982971191
208,en2ta,0.007971405982971191
209,en2ta,0.007971405982971191
210,en2ta,0.11746521790822347
211,en2ta,0.11746521790822347
212,en2ta,0.11746521790822347
213,en2ta,0.11746521790822347
214,en2ta,0.11746521790822347
215,en2ta,0.11746521790822347
216,en2ta,0.011450688044230143
217,en2ta,0.011450688044230143
218,en2ta,0.011450688044230143
219,en2ta,0.011450688044230143
220,en2ta,0.011450688044230143
221,en2ta,0.011450688044230143
222,en2ta,0.00797414779663086
223,en2ta,0.00797414779663086
224,en2ta,0.00797414779663086
225,en2ta,0.00797414779663086
226,en2ta,0.00797414779663086
227,en2ta,0.00797414779663086
228,en2ta,0.007855375607808432
229,en2ta,0.007855375607808432
230,en2ta,0.007855375607808432
231,en2ta,0.007855375607808432
232,en2ta,0.007855375607808432
233,en2ta,0.007855375607808432
234,en2ta,0.007869362831115723
235,en2ta,0.007869362831115723
236,en2ta,0.007869362831115723
237,en2ta,0.007869362831115723
238,en2ta,0.007869362831115723
239,en2ta,0.007869362831115723
240,en2ta,0.3528687159220378
241,en2ta,0.3528687159220378
242,en2ta,0.3528687159220378
243,en2ta,0.3528687159220378
244,en2ta,0.3528687159220378
245,en2ta,0.3528687159220378
246,en2ta,0.011469562848409018
247,en2ta,0.011469562848409018
248,en2ta,0.011469562848409018
249,en2ta,0.011469562848409018
250,en2ta,0.011469562848409018
251,en2ta,0.011469562848409018
252,en2ta,0.007839838663736979
253,en2ta,0.007839838663736979
254,en2ta,0.007839838663736979
255,en2ta,0.007839838663736979
256,en2ta,0.007839838663736979
257,en2ta,0.007839838663736979
258,en2ta,0.007811824480692546
259,en2ta,0.007811824480692546
260,en2ta,0.007811824480692546
261,en2ta,0.007811824480692546
262,en2ta,0.007811824480692546
263,en2ta,0.007811824480692546
264,en2ta,0.007769862810770671
265,en2ta,0.007769862810770671
266,en2ta,0.007769862810770671
267,en2ta,0.007769862810770671
268,en2ta,0.007769862810770671
269,en2ta,0.007769862810770671
270,en2ta,0.11924306551615398
271,en2ta,0.11924306551615398
272,en2ta,0.11924306551615398
273,en2ta,0.11924306551615398
274,en2ta,0.11924306551615398
275,en2ta,0.11924306551615398
276,en2ta,0.008654038111368815
277,en2ta,0.008654038111368815
278,en2ta,0.008654038111368815
279,en2ta,0.008654038111368815
280,en2ta,0.008654038111368815
281,en2ta,0.008654038111368815
282,en2ta,0.0077972014745076495
283,en2ta,0.0077972014745076495
284,en2ta,0.0077972014745076495
285,en2ta,0.0077972014745076495
286,en2ta,0.0077972014745076495
287,en2ta,0.0077972014745076495
288,en2ta,0.007727622985839844
289,en2ta,0.007727622985839844
290,en2ta,0.007727622985839844
291,en2ta,0.007727622985839844
292,en2ta,0.007727622985839844
293,en2ta,0.007727622985839844
294,en2ta,0.007772286732991536
295,en2ta,0.007772286732991536
296,en2ta,0.007772286732991536
297,en2ta,0.007772286732991536
298,en2ta,0.007772286732991536
299,en2ta,0.007772286732991536
300,en2ta,0.4043084780375163
301,en2ta,0.4043084780375163
302,en2ta,0.4043084780375163
303,en2ta,0.4043084780375163
304,en2ta,0.4043084780375163
305,en2ta,0.4043084780375163
306,en2ta,0.011350552241007486
307,en2ta,0.011350552241007486
308,en2ta,0.011350552241007486
309,en2ta,0.011350552241007486
310,en2ta,0.011350552241007486
311,en2ta,0.011350552241007486
312,en2ta,0.007799824078877767
313,en2ta,0.007799824078877767
314,en2ta,0.007799824078877767
315,en2ta,0.007799824078877767
316,en2ta,0.007799824078877767
317,en2ta,0.007799824078877767
318,en2ta,0.0077813466389973955
319,en2ta,0.0077813466389973955
320,en2ta,0.0077813466389973955
321,en2ta,0.0077813466389973955
322,en2ta,0.0077813466389973955
323,en2ta,0.0077813466389973955
324,en2ta,0.007742762565612793
325,en2ta,0.007742762565612793
326,en2ta,0.007742762565612793
327,en2ta,0.007742762565612793
328,en2ta,0.007742762565612793
329,en2ta,0.007742762565612793
330,en2ta,0.007780710856119792
331,en2ta,0.007780710856119792
332,en2ta,0.007780710856119792
333,en2ta,0.007780710856119792
334,en2ta,0.007780710856119792
335,en2ta,0.007780710856119792
336,en2ta,0.07392541567484538
337,en2ta,0.07392541567484538
338,en2ta,0.07392541567484538
339,en2ta,0.07392541567484538
340,en2ta,0.07392541567484538
341,en2ta,0.07392541567484538
342,en2ta,0.15445168813069662
343,en2ta,0.15445168813069662
344,en2ta,0.15445168813069662
345,en2ta,0.15445168813069662
346,en2ta,0.15445168813069662
347,en2ta,0.15445168813069662
348,en2ta,0.25857365131378174
349,en2ta,0.25857365131378174
350,en2ta,0.25857365131378174
351,en2ta,0.25857365131378174
352,en2ta,0.25857365131378174
353,en2ta,0.25857365131378174
354,en2ta,0.00961462656656901
355,en2ta,0.00961462656656901
356,en2ta,0.00961462656656901
357,en2ta,0.00961462656656901
358,en2ta,0.00961462656656901
359,en2ta,0.00961462656656901
360,en2ta,0.007692098617553711
361,en2ta,0.007692098617553711
362,en2ta,0.007692098617553711
363,en2ta,0.007692098617553711
364,en2ta,0.007692098617553711
365,en2ta,0.007692098617553711
366,en2ta,0.007631818453470866
367,en2ta,0.007631818453470866
368,en2ta,0.007631818453470866
369,en2ta,0.007631818453470866
370,en2ta,0.007631818453470866
371,en2ta,0.007631818453470866
372,en2ta,0.007630467414855957
373,en2ta,0.007630467414855957
374,en2ta,0.007630467414855957
375,en2ta,0.007630467414855957
376,en2ta,0.007630467414855957
377,en2ta,0.007630467414855957
378,en2ta,0.00763102372487386
379,en2ta,0.00763102372487386
380,en2ta,0.00763102372487386
381,en2ta,0.00763102372487386
382,en2ta,0.00763102372487386
383,en2ta,0.00763102372487386
384,en2ta,0.007783810297648112
385,en2ta,0.007783810297648112
386,en2ta,0.007783810297648112
387,en2ta,0.007783810297648112
388,en2ta,0.007783810297648112
389,en2ta,0.007783810297648112
390,en2ta,0.07021776835123698
391,en2ta,0.07021776835123698
392,en2ta,0.07021776835123698
393,en2ta,0.07021776835123698
394,en2ta,0.07021776835123698
395,en2ta,0.07021776835123698
396,en2ta,0.16786452134450278
397,en2ta,0.16786452134450278
398,en2ta,0.16786452134450278
399,en2ta,0.16786452134450278
400,en2ta,0.16786452134450278
401,en2ta,0.16786452134450278
402,en2ta,0.010769208272298178
403,en2ta,0.010769208272298178
404,en2ta,0.010769208272298178
405,en2ta,0.010769208272298178
406,en2ta,0.010769208272298178
407,en2ta,0.010769208272298178
408,en2ta,0.007670442263285319
409,en2ta,0.007670442263285319
410,en2ta,0.007670442263285319
411,en2ta,0.007670442263285319
412,en2ta,0.007670442263285319
413,en2ta,0.007670442263285319
414,en2ta,0.007621606190999349
415,en2ta,0.007621606190999349
416,en2ta,0.007621606190999349
417,en2ta,0.007621606190999349
418,en2ta,0.007621606190999349
419,en2ta,0.007621606190999349
420,en2ta,0.1213516394297282
421,en2ta,0.1213516394297282
422,en2ta,0.1213516394297282
423,en2ta,0.1213516394297282
424,en2ta,0.1213516394297282
425,en2ta,0.1213516394297282
426,en2ta,0.0672167142232259
427,en2ta,0.0672167142232259
428,en2ta,0.0672167142232259
429,en2ta,0.0672167142232259
430,en2ta,0.0672167142232259
431,en2ta,0.0672167142232259
432,en2ta,0.01001302401224772
433,en2ta,0.01001302401224772
434,en2ta,0.01001302401224772
435,en2ta,0.01001302401224772
436,en2ta,0.01001302401224772
437,en2ta,0.01001302401224772
438,en2ta,0.007601300875345866
439,en2ta,0.007601300875345866
440,en2ta,0.007601300875345866
441,en2ta,0.007601300875345866
442,en2ta,0.007601300875345866
443,en2ta,0.007601300875345866
444,en2ta,0.0076181888580322266
445,en2ta,0.0076181888580322266
446,en2ta,0.0076181888580322266
447,en2ta,0.0076181888580322266
448,en2ta,0.0076181888580322266
449,en2ta,0.0076181888580322266
450,en2ta,0.0075833797454833984
451,en2ta,0.0075833797454833984
452,en2ta,0.0075833797454833984
453,en2ta,0.0075833797454833984
454,en2ta,0.0075833797454833984
455,en2ta,0.0075833797454833984
456,en2ta,0.13204471270243326
457,en2ta,0.13204471270243326
458,en2ta,0.13204471270243326
459,en2ta,0.13204471270243326
460,en2ta,0.13204471270243326
461,en2ta,0.13204471270243326
462,en2ta,0.04843175411224365
463,en2ta,0.04843175411224365
464,en2ta,0.04843175411224365
465,en2ta,0.04843175411224365
466,en2ta,0.04843175411224365
467,en2ta,0.04843175411224365
468,en2ta,0.07175366083780925
469,en2ta,0.07175366083780925
470,en2ta,0.07175366083780925
471,en2ta,0.07175366083780925
472,en2ta,0.07175366083780925
473,en2ta,0.07175366083780925
474,en2ta,0.009262998898824057
475,en2ta,0.009262998898824057
476,en2ta,0.009262998898824057
477,en2ta,0.009262998898824057
478,en2ta,0.009262998898824057
479,en2ta,0.009262998898824057
480,en2ta,0.007619341214497884
481,en2ta,0.007619341214497884
482,en2ta,0.007619341214497884
483,en2ta,0.007619341214497884
484,en2ta,0.007619341214497884
485,en2ta,0.007619341214497884
486,en2ta,0.007627805074055989
487,en2ta,0.007627805074055989
488,en2ta,0.007627805074055989
489,en2ta,0.007627805074055989
490,en2ta,0.007627805074055989
491,en2ta,0.007627805074055989
492,en2ta,0.04193695386250814
493,en2ta,0.04193695386250814
494,en2ta,0.04193695386250814
495,en2ta,0.04193695386250814
496,en2ta,0.04193695386250814
497,en2ta,0.04193695386250814
498,en2ta,0.06106150150299072
499,en2ta,0.06106150150299072
500,en2ta,0.06106150150299072
501,en2ta,0.06106150150299072
502,en2ta,0.06106150150299072
503,en2ta,0.06106150150299072
504,en2ta,0.06318859259287517
505,en2ta,0.06318859259287517
506,en2ta,0.06318859259287517
507,en2ta,0.06318859259287517
508,en2ta,0.06318859259287517
509,en2ta,0.06318859259287517
510,en2ta,0.11576394240061443
511,en2ta,0.11576394240061443
512,en2ta,0.11576394240061443
513,en2ta,0.11576394240061443
514,en2ta,0.11576394240061443
515,en2ta,0.11576394240061443
516,en2ta,0.025219281514485676
517,en2ta,0.025219281514485676
518,en2ta,0.025219281514485676
519,en2ta,0.025219281514485676
520,en2ta,0.025219281514485676
521,en2ta,0.025219281514485676
522,en2ta,0.06484675407409668
523,en2ta,0.06484675407409668
524,en2ta,0.06484675407409668
525,en2ta,0.06484675407409668
526,en2ta,0.06484675407409668
527,en2ta,0.06484675407409668
528,en2ta,0.010870655377705893
529,en2ta,0.010870655377705893
530,en2ta,0.010870655377705893
531,en2ta,0.010870655377705893
532,en2ta,0.010870655377705893
533,en2ta,0.010870655377705893
534,en2ta,0.007622520128885905
535,en2ta,0.007622520128885905
536,en2ta,0.007622520128885905
537,en2ta,0.007622520128885905
538,en2ta,0.007622520128885905
539,en2ta,0.007622520128885905
540,en2ta,0.007585883140563965
541,en2ta,0.007585883140563965
542,en2ta,0.007585883140563965
543,en2ta,0.007585883140563965
544,en2ta,0.007585883140563965
545,en2ta,0.007585883140563965
546,en2ta,0.07836274305979411
547,en2ta,0.07836274305979411
548,en2ta,0.07836274305979411
549,en2ta,0.07836274305979411
550,en2ta,0.07836274305979411
551,en2ta,0.07836274305979411
552,en2ta,0.046969850858052574
553,en2ta,0.046969850858052574
554,en2ta,0.046969850858052574
555,en2ta,0.046969850858052574
556,en2ta,0.046969850858052574
557,en2ta,0.046969850858052574
558,en2ta,0.06914865970611572
559,en2ta,0.06914865970611572
560,en2ta,0.06914865970611572
561,en2ta,0.06914865970611572
562,en2ta,0.06914865970611572
563,en2ta,0.06914865970611572
564,en2ta,0.051406145095825195
565,en2ta,0.051406145095825195
566,en2ta,0.051406145095825195
567,en2ta,0.051406145095825195
568,en2ta,0.051406145095825195
569,en2ta,0.051406145095825195
570,en2ta,0.06952917575836182
571,en2ta,0.06952917575836182
572,en2ta,0.06952917575836182
573,en2ta,0.06952917575836182
574,en2ta,0.06952917575836182
575,en2ta,0.06952917575836182
576,en2ta,0.014020284016927084
577,en2ta,0.014020284016927084
578,en2ta,0.014020284016927084
579,en2ta,0.014020284016927084
580,en2ta,0.014020284016927084
581,en2ta,0.014020284016927084
582,en2ta,0.12520762284596762
583,en2ta,0.12520762284596762
584,en2ta,0.12520762284596762
585,en2ta,0.12520762284596762
586,en2ta,0.12520762284596762
587,en2ta,0.12520762284596762
588,en2ta,0.011659582455952963
589,en2ta,0.011659582455952963
590,en2ta,0.011659582455952963
591,en2ta,0.011659582455952963
592,en2ta,0.011659582455952963
593,en2ta,0.011659582455952963
594,en2ta,0.008925318717956543
595,en2ta,0.008925318717956543
596,en2ta,0.008925318717956543
597,en2ta,0.008925318717956543
598,en2ta,0.008925318717956543
599,en2ta,0.008925318717956543
600,en2te,0.031079570452372234
601,en2te,0.031079570452372234
602,en2te,0.031079570452372234
603,en2te,0.031079570452372234
604,en2te,0.031079570452372234
605,en2te,0.031079570452372234
606,en2te,0.1503283977508545
607,en2te,0.1503283977508545
608,en2te,0.1503283977508545
609,en2te,0.1503283977508545
610,en2te,0.1503283977508545
611,en2te,0.1503283977508545
612,en2te,0.007810235023498535
613,en2te,0.007810235023498535
614,en2te,0.007810235023498535
615,en2te,0.007810235023498535
616,en2te,0.007810235023498535
617,en2te,0.007810235023498535
618,en2te,0.007300257682800293
619,en2te,0.007300257682800293
620,en2te,0.007300257682800293
621,en2te,0.007300257682800293
622,en2te,0.007300257682800293
623,en2te,0.007300257682800293
624,en2te,0.0070783694585164385
625,en2te,0.0070783694585164385
626,en2te,0.0070783694585164385
627,en2te,0.0070783694585164385
628,en2te,0.0070783694585164385
629,en2te,0.0070783694585164385
630,en2te,0.007173418998718262
631,en2te,0.007173418998718262
632,en2te,0.007173418998718262
633,en2te,0.007173418998718262
634,en2te,0.007173418998718262
635,en2te,0.007173418998718262
636,en2te,0.007012486457824707
637,en2te,0.007012486457824707
638,en2te,0.007012486457824707
639,en2te,0.007012486457824707
640,en2te,0.007012486457824707
641,en2te,0.007012486457824707
642,en2te,0.35299646854400635
643,en2te,0.35299646854400635
644,en2te,0.35299646854400635
645,en2te,0.35299646854400635
646,en2te,0.35299646854400635
647,en2te,0.35299646854400635
648,en2te,0.013472437858581543
649,en2te,0.013472437858581543
650,en2te,0.013472437858581543
651,en2te,0.013472437858581543
652,en2te,0.013472437858581543
653,en2te,0.013472437858581543
654,en2te,0.007023056348164876
655,en2te,0.007023056348164876
656,en2te,0.007023056348164876
657,en2te,0.007023056348164876
658,en2te,0.007023056348164876
659,en2te,0.007023056348164876
660,en2te,0.006823937098185222
661,en2te,0.006823937098185222
662,en2te,0.006823937098185222
663,en2te,0.006823937098185222
664,en2te,0.006823937098185222
665,en2te,0.006823937098185222
666,en2te,0.23214236895243326
667,en2te,0.23214236895243326
668,en2te,0.23214236895243326
669,en2te,0.23214236895243326
670,en2te,0.23214236895243326
671,en2te,0.23214236895243326
672,en2te,0.0832517941792806
673,en2te,0.0832517941792806
674,en2te,0.0832517941792806
675,en2te,0.0832517941792806
676,en2te,0.0832517941792806
677,en2te,0.0832517941792806
678,en2te,0.009201645851135254
679,en2te,0.009201645851135254
680,en2te,0.009201645851135254
681,en2te,0.009201645851135254
682,en2te,0.009201645851135254
683,en2te,0.009201645851135254
684,en2te,0.008812228838602701
685,en2te,0.008812228838602701
686,en2te,0.008812228838602701
687,en2te,0.008812228838602701
688,en2te,0.008812228838602701
689,en2te,0.008812228838602701
690,en2te,0.42202579975128174
691,en2te,0.42202579975128174
692,en2te,0.42202579975128174
693,en2te,0.42202579975128174
694,en2te,0.42202579975128174
695,en2te,0.42202579975128174
696,en2te,0.010939240455627441
697,en2te,0.010939240455627441
698,en2te,0.010939240455627441
699,en2te,0.010939240455627441
700,en2te,0.010939240455627441
701,en2te,0.010939240455627441
702,en2te,0.00889122486114502
703,en2te,0.00889122486114502
704,en2te,0.00889122486114502
705,en2te,0.00889122486114502
706,en2te,0.00889122486114502
707,en2te,0.00889122486114502
708,en2te,0.08366576830546062
709,en2te,0.08366576830546062
710,en2te,0.08366576830546062
711,en2te,0.08366576830546062
712,en2te,0.08366576830546062
713,en2te,0.08366576830546062
714,en2te,0.008757988611857096
715,en2te,0.008757988611857096
716,en2te,0.008757988611857096
717,en2te,0.008757988611857096
718,en2te,0.008757988611857096
719,en2te,0.008757988611857096
720,en2te,0.008414308230082193
721,en2te,0.008414308230082193
722,en2te,0.008414308230082193
723,en2te,0.008414308230082193
724,en2te,0.008414308230082193
725,en2te,0.008414308230082193
726,en2te,0.2861315409342448
727,en2te,0.2861315409342448
728,en2te,0.2861315409342448
729,en2te,0.2861315409342448
730,en2te,0.2861315409342448
731,en2te,0.2861315409342448
732,en2te,0.12722551822662354
733,en2te,0.12722551822662354
734,en2te,0.12722551822662354
735,en2te,0.12722551822662354
736,en2te,0.12722551822662354
737,en2te,0.12722551822662354
738,en2te,0.008698821067810059
739,en2te,0.008698821067810059
740,en2te,0.008698821067810059
741,en2te,0.008698821067810059
742,en2te,0.008698821067810059
743,en2te,0.008698821067810059
744,en2te,0.008114258448282877
745,en2te,0.008114258448282877
746,en2te,0.008114258448282877
747,en2te,0.008114258448282877
748,en2te,0.008114258448282877
749,en2te,0.008114258448282877
750,en2te,0.00835434595743815
751,en2te,0.00835434595743815
752,en2te,0.00835434595743815
753,en2te,0.00835434595743815
754,en2te,0.00835434595743815
755,en2te,0.00835434595743815
756,en2te,0.007949471473693848
757,en2te,0.007949471473693848
758,en2te,0.007949471473693848
759,en2te,0.007949471473693848
760,en2te,0.007949471473693848
761,en2te,0.007949471473693848
762,en2te,0.008259852727254232
763,en2te,0.008259852727254232
764,en2te,0.008259852727254232
765,en2te,0.008259852727254232
766,en2te,0.008259852727254232
767,en2te,0.008259852727254232
768,en2te,0.3407118320465088
769,en2te,0.3407118320465088
770,en2te,0.3407118320465088
771,en2te,0.3407118320465088
772,en2te,0.3407118320465088
773,en2te,0.3407118320465088
774,en2te,0.013239304224650065
775,en2te,0.013239304224650065
776,en2te,0.013239304224650065
777,en2te,0.013239304224650065
778,en2te,0.013239304224650065
779,en2te,0.013239304224650065
780,en2te,0.007886807123819986
781,en2te,0.007886807123819986
782,en2te,0.007886807123819986
783,en2te,0.007886807123819986
784,en2te,0.007886807123819986
785,en2te,0.007886807123819986
786,en2te,0.008126537005106607
787,en2te,0.008126537005106607
788,en2te,0.008126537005106607
789,en2te,0.008126537005106607
790,en2te,0.008126537005106607
791,en2te,0.008126537005106607
792,en2te,0.007718602816263835
793,en2te,0.007718602816263835
794,en2te,0.007718602816263835
795,en2te,0.007718602816263835
796,en2te,0.007718602816263835
797,en2te,0.007718602816263835
798,en2te,0.0078105926513671875
799,en2te,0.0078105926513671875
800,en2te,0.0078105926513671875
801,en2te,0.0078105926513671875
802,en2te,0.0078105926513671875
803,en2te,0.0078105926513671875
804,en2te,0.0075329939524332685
805,en2te,0.0075329939524332685
806,en2te,0.0075329939524332685
807,en2te,0.0075329939524332685
808,en2te,0.0075329939524332685
809,en2te,0.0075329939524332685
810,en2te,0.2245210806528727
811,en2te,0.2245210806528727
812,en2te,0.2245210806528727
813,en2te,0.2245210806528727
814,en2te,0.2245210806528727
815,en2te,0.2245210806528727
816,en2te,0.17251733938852945
817,en2te,0.17251733938852945
818,en2te,0.17251733938852945
819,en2te,0.17251733938852945
820,en2te,0.17251733938852945
821,en2te,0.17251733938852945
822,en2te,0.008453925450642904
823,en2te,0.008453925450642904
824,en2te,0.008453925450642904
825,en2te,0.008453925450642904
826,en2te,0.008453925450642904
827,en2te,0.008453925450642904
828,en2te,0.007339278856913249
829,en2te,0.007339278856913249
830,en2te,0.007339278856913249
831,en2te,0.007339278856913249
832,en2te,0.007339278856913249
833,en2te,0.007339278856913249
834,en2te,0.007547815640767415
835,en2te,0.007547815640767415
836,en2te,0.007547815640767415
837,en2te,0.007547815640767415
838,en2te,0.007547815640767415
839,en2te,0.007547815640767415
840,en2te,0.007198890050252278
841,en2te,0.007198890050252278
842,en2te,0.007198890050252278
843,en2te,0.007198890050252278
844,en2te,0.007198890050252278
845,en2te,0.007198890050252278
846,en2te,0.007428844769795735
847,en2te,0.007428844769795735
848,en2te,0.007428844769795735
849,en2te,0.007428844769795735
850,en2te,0.007428844769795735
851,en2te,0.007428844769795735
852,en2te,0.007205645243326823
853,en2te,0.007205645243326823
854,en2te,0.007205645243326823
855,en2te,0.007205645243326823
856,en2te,0.007205645243326823
857,en2te,0.007205645243326823
858,en2te,0.12165923913319905
859,en2te,0.12165923913319905
860,en2te,0.12165923913319905
861,en2te,0.12165923913319905
862,en2te,0.12165923913319905
863,en2te,0.12165923913319905
864,en2te,0.23489280541737875
865,en2te,0.23489280541737875
866,en2te,0.23489280541737875
867,en2te,0.23489280541737875
868,en2te,0.23489280541737875
869,en2te,0.23489280541737875
870,en2te,0.0110397736231486
871,en2te,0.0110397736231486
872,en2te,0.0110397736231486
873,en2te,0.0110397736231486
874,en2te,0.0110397736231486
875,en2te,0.0110397736231486
876,en2te,0.00796818733215332
877,en2te,0.00796818733215332
878,en2te,0.00796818733215332
879,en2te,0.00796818733215332
880,en2te,0.00796818733215332
881,en2te,0.00796818733215332
882,en2te,0.007214268048604329
883,en2te,0.007214268048604329
884,en2te,0.007214268048604329
885,en2te,0.007214268048604329
886,en2te,0.007214268048604329
887,en2te,0.007214268048604329
888,en2te,0.17922425270080566
889,en2te,0.17922425270080566
